name,_L,_a,_b
Pale_Lavender,85.77935517984321,13.078362600052017,-21.43515068144797
Pale_Magenta,71.07917365865886,57.02689251915849,-29.606083753991342
Pale_Pink,89.71474804488808,11.539015212012115,2.6183311496749573
Pale_Plum,73.37371082627904,32.528804250238686,-21.981615279717627
Pale_Red-Violet,60.56787364393978,45.517891235628774,0.40512826063756613
Pale_Robin_Egg_Blue,83.61429002600234,-25.19960977932295,-0.7685088531018014
Pale_Silver,78.28948433216873,2.269122051901884,3.64301899746331
Pale_Spring_Bud,92.09817627133636,-7.035618941149235,22.517789171865665
Pale_Taupe,65.47985290646817,9.662639293460284,18.770031569925138
Pale_Violet-Red,60.56787364393978,45.517891235628774,0.40512826063756613
Pansy_Purple,27.1350881418414,44.54716276546103,-5.669215190227472
Papaya_Whip,95.07610937437586,1.268737534375619,14.529432561914568
Paris_Green,72.47363163215297,-51.25166198698772,30.25786009452247
Pastel_Blue,78.39792459651069,-6.219173798589884,-7.221175250160439
Pastel_Brown,46.38350269264463,7.028758452560069,16.305010723911316
Pastel_Gray,82.84785485739907,-1.9540410520306195,5.465447348251118
Pastel_Green,80.15967732118318,-50.08391453529132,40.91567515413013
Pastel_Magenta,73.7028056548194,38.90912370134325,-6.40005098920533
Pastel_Orange,78.43853936442872,18.254074004722177,63.60640368573258
Pastel_Pink,72.97263262739087,20.877776446811268,8.77465379203992
Pastel_Purple,67.55669768870978,11.881801165986028,-9.049770866533336
Pastel_Red,63.53448223942115,56.60076619101106,33.88980904647079
Pastel_Violet,69.25329973617619,26.680230192778488,-17.39092631726431
Pastel_Yellow,97.3643290969685,-14.323702479908551,49.191725568068414
Patriarch,29.784243348507374,58.92714115958938,-36.48475141326216
PayneS_Grey,42.90629892873632,-3.7268969287996834,-11.48748351188129
Peach,91.95182300015352,1.8015627451106742,27.189065359440168
Peach_Crayola,85.32981166686089,13.252533905759478,26.47701163208991
Peach-Orange,85.37720333573996,11.497904859076591,32.26869730368072
Peach_Puff,89.35006157561907,8.083495560631981,21.02599392570246
Peach-Yellow,89.91457111165002,2.1070342114841156,27.949604369966718
Pear,86.09196349822163,-25.81605188366981,76.99566805750125
Pearl,89.3812521313004,-0.5325186912449875,12.980390584812884
Pearl_Aqua,80.8216215892024,-29.902854783506072,4.113200574593279
Pearly_Purple,54.63521955292009,39.710841928220944,-17.651841807300016
Peridot,87.59095147590776,-17.99503586345963,86.61498731253712
Periwinkle,83.56947770042672,10.293279374656683,-24.9053595890941
Persian_Blue,31.252700962171566,39.30411603482123,-70.45879427254337
Persian_Green,61.112559737588626,-40.54366051459057,-0.3921386323076481
Persian_Indigo,17.988388188845455,41.383648419179714,-52.42497991275983
Persian_Orange,66.0637932581458,22.068130836724375,40.691407595660365
Persian_Pink,68.5150169499994,52.97764199463756,-11.864643146355313
Persian_Plum,24.82806714895424,36.62708252950642,21.8684872297233
Persian_Red,46.241912093299156,59.121036865292794,37.11740801644875
Persian_Rose,57.27256347788777,82.77268997070236,-12.603540840071116
Persimmon,56.897540843054,54.40668651042924,66.75852417371445
Peru,61.75445404924436,21.394751519729805,47.91955115570546
Phlox,54.97963180300545,93.54186908078255,-69.69880198219893
Phthalo_Blue,16.24049712025954,44.34976049818912,-64.93606422096288
Phthalo_Green,19.232921601184273,-17.591324981129112,7.005675883107632
Piggy_Pink,90.92133593201636,12.482978403269563,-0.31798927079249584
Pine_Green,45.39721311610773,-30.84425902314783,-2.6429041520009022
Pink,83.58644633212609,24.141807714718134,3.3296933027973985
Pink_Lace,91.4627336985194,15.522216509746167,-6.840494097852656
Pink-Orange,72.89662741492332,33.565002067967306,42.785696035100095
Pink_Pearl,76.67964812851449,26.9648777972194,-9.25715942728833
Pink_Sherbet,71.01780424047354,41.97498827651886,4.6833813782326095
Pistachio,74.41294482657017,-31.208328654581674,36.414268290481175
Platinum,90.61349994958947,-0.02052657599488361,1.095997765097012
Plum_Traditional,40.73761292477064,39.97943783361069,-22.178594709553433
Plum_Web,73.37371082627904,32.528804250238686,-21.981615279717627
Portland_Orange,60.64480869704984,60.96173944268729,53.354995183822766
Powder_Blue_Web,86.13241791665364,-14.095395768948805,-8.00323429779577
Princeton_Orange,70.11346818001097,35.30007113050115,75.87496514023115
Prune,24.82806714895424,36.62708252950642,21.8684872297233
Prussian_Blue,19.31130513224481,-0.42005736626365975,-24.881450704984122
Psychedelic_Purple,54.97963180300545,93.54186908078255,-69.69880198219893
Puce,63.95626925297093,28.349003431857646,1.677294740331492
Pumpkin,65.00611534918603,48.37379825419369,68.42195665639353
Purple_Heart,33.877686304922754,43.26881718703376,-47.37350861193846
Purple_Html/Css,29.784243348507374,58.92714115958938,-36.48475141326216
Purple_Mountain_Majesty,55.37422864654661,23.993353026501797,-28.38925984274161
Purple_Munsell,40.25089851710805,75.20037915000496,-61.056654015259696
Purple_Pizzazz,62.99933432299484,79.27999027300403,-35.9507235575584
Purple_Taupe,29.179724363910204,9.52944248406265,-5.231466653585281
Purple_X11,45.35574346370504,78.73334571508327,-77.38992223296934
Quartz,31.68973642111321,5.23155468368644,-2.785140340654413
Rackley,55.410446147953365,-7.135546355225064,-20.652432885444362
Radical_Red,56.70423375257673,74.97889903160032,26.885420764964852
Rajah,76.36564998508454,22.18646319606704,49.82366143090551
Raspberry,48.71749367376526,75.20450192844835,15.889031914339968
Raspberry_Glace,46.05503905552633,22.442464466959468,0.4866147988410896
Raspberry_Pink,56.264751945823235,62.901019692266914,-8.740294322916098
Raspberry_Rose,45.36341327407354,48.72174842317206,0.6782305999386784
Raw_Umber,45.174406027804395,6.525550200743191,23.459314862574242
Razzle_Dazzle_Rose,59.881855393401395,85.30221956952327,-32.868797770728506
Razzmatazz,50.35857641352706,72.34325064040826,9.587413165766412
Red,53.240587943744885,80.09230822569225,67.20275104442868
Red-Brown,37.52638298567689,49.690023330924426,30.544063531395327
Red_Devil,27.108089377854107,49.79656811599503,32.48023507260063
Red_Munsell,50.931594385671445,78.01900817499097,39.24781500698856
Red_Ncs,41.25107932653721,66.54313543566056,31.024509740310112
Red-Orange,59.829154905814235,64.40200926851902,42.67573029227299
Red_Pigment,50.65012057059454,73.34632652973461,51.61364800068219
Red_Ryb,54.62921879933769,75.53202937513088,63.21746589673406
Red-Violet,44.76627270122647,70.99149148960221,-15.166747268866976
Redwood,45.24582449782187,38.48842934822827,16.23228168070281
Regalia,27.377325262908577,34.973299614542874,-40.74217213635435
Resolution_Blue,19.84461560857497,32.498021183724525,-57.69305821306384
Rich_Black,23.792050137772,-17.865413452122198,-5.247860134109694
Rich_Brilliant_Lavender,78.16669223218047,41.256689858056916,-32.36279647672915
Rich_Carmine,45.389296512190015,71.81587707639481,28.95943098074514
Rich_Electric_Blue,57.23134390287245,-9.783442975370427,-40.71905214251892
Rich_Lavender,55.314696450410906,42.079916201389736,-42.62672394366327
Rich_Lilac,56.189535632215026,49.50260671942408,-42.83200747372542
Rich_Maroon,41.518308665608,54.7027509907575,2.470455694456153
Rifle_Green,29.406350481722626,-7.193514754133185,11.688484423875911
Robin_Egg_Blue,74.53454627130418,-40.64724223147803,-11.939888356892947
Rose,54.864434035753604,84.46246633197762,4.642957583989382
Rose_Bonbon,58.51822872912321,74.71763290516814,-8.485632357655915
Rose_Ebony,33.9015400018553,12.942975010047181,6.476187254398669
Rose_Gold,54.659748759736786,30.313576717054314,6.3791139694470145
Rose_Madder,49.48242778848778,69.31623963663792,40.23854906983251
Rose_Pink,65.84747913184032,68.58661411416817,-23.662869909186135
Rose_Quartz,64.85723205423844,9.742564344828342,-6.433546055626116
Rose_Taupe,45.010902062203414,20.884650972198326,8.652963906820709
Rose_Vale,45.24582449782187,38.48842934822827,16.23228168070281
Rosewood,19.189916385097398,40.86528343337489,24.938791914402703
Rosso_Corsa,44.23540257421522,69.67578659199586,58.462599516698866
Rosy_Brown,63.60736848333545,17.011270496402943,6.612618863609376
Royal_Azure,28.522533287481956,31.503640578600223,-63.651592563184714
Royal_Blue_Traditional,16.309912999963835,18.717118231883656,-42.3336882834611
Royal_Blue_Web,47.82962456777491,26.25994311898211,-65.25982491788507
Royal_Fuchsia,47.5419620931678,68.22708203561312,-18.761744432221473
Royal_Purple,42.3723250801505,34.71310108179537,-41.448144072144544
Royal_Yellow,87.62018272234182,-2.717797575594205,63.39428988498612
Rubine_Red,44.56302241218554,71.55351626542195,13.957314249933306
Ruby,48.35983618051786,74.0424065680807,14.069169162548544
Ruby_Red,32.843887176154965,53.23473340841553,32.028638300955656
Ruddy,53.40638146209946,80.54529090425444,53.46014381222353
Ruddy_Brown,51.869192368088804,30.07779119244963,47.72355072374375
Ruddy_Pink,67.69423327140896,32.46688785535501,9.067015532827849
Rufous,36.316039797618885,54.008671699354664,46.99901926320692
Russet,36.08018804059935,21.308670200775897,35.412556941502594
Rust,44.06426111444384,45.75559942399659,51.117687621720854
Rusty_Red,48.4067943450448,65.9297555229329,30.967104739190976
Sacramento_State_Green,31.838605163220038,-29.089556750862165,7.088057158116645
Saddle_Brown,37.46978641866561,26.44214424772598,40.98418759033085
Safety_Orange_Blaze_Orange,62.479811150909384,54.55919834106504,71.41677061953379
Saffron,81.25336530191086,3.8891285945298337,74.14431379129705
Salmon,70.2051291500839,40.41334972052935,37.89155499695212
Salmon_Pink,72.35927603259461,43.40530410015281,8.409775101995765
Sand,72.80622288691293,-1.7507073882722657,27.67931879507146
Sand_Dune,49.92702639062635,6.320259499273728,50.860055627979975
Sandstorm,84.89157157923256,-7.599284594997702,71.99571159482878
Sandy_Brown,73.95448285822225,23.025980521477585,46.79308477508752
Sandy_Taupe,49.92702639062635,6.320259499273728,50.860055627979975
Sangria,29.75038170587967,53.00662577209778,39.2194145551241
Sap_Green,47.674549389390606,-30.35756077264848,39.13385169306364
Sapphire,37.260937467509876,21.769433802792392,-60.03928588953951
Sapphire_Blue,41.86885463394764,-1.1456604713383223,-40.25513138712809
Satin_Sheen_Gold,68.34804488520781,4.83222366317465,59.00376933349377
Scarlet,54.5836143786815,76.22356573814388,67.69138830028972
Scarlet_Crayola,53.44996179685275,79.39554354558942,46.55935040632091
School_Bus_Yellow,87.18099085140209,-2.430267779867268,87.30876465499445
Screamin_Green,90.21720466176996,-63.17121570522488,51.897610414870755
Sea_Blue,41.59470992179157,-9.147836246046426,-30.58509540132166
Sea_Green,51.53405725827187,-39.71634808945906,20.05432678482816
Seal_Brown,10.77036695050094,15.162484038367326,6.987098881911424
Seashell,97.12144053881886,2.1599480954740957,4.5584986783026915
Selective_Yellow,79.83127067032262,12.981243239597429,82.21285947678697
Sepia,32.68444535603763,15.982454942247232,34.673800413542324
Shadow,51.68881179933544,2.0942566325215517,17.79092797060229
Shamrock_Green,57.36319481008492,-50.062857326575006,22.759725793937857
Shocking_Pink,56.92714160722373,88.83151834087433,-30.62125302947125
Shocking_Pink_Crayola,69.36416163158329,72.50309999269294,-46.47897257875393
Sienna,32.200885440737345,37.714163025858255,34.08761935088799
Silver,77.7043635899527,-0.0019830895690575723,0.0037590161013234535
Sinopia,47.630546701341316,52.71070147398432,56.049779485127246
Skobeloff,43.87296742957205,-26.881131131250623,-7.8961741804362
Sky_Blue,79.20706663269527,-14.841744624646047,-21.272052186887038
Sky_Magenta,60.04492686549939,44.9520985273682,-16.650579389044683
Slate_Blue,45.33553817762539,36.036981295281656,-57.76837156987564
Slate_Gray,52.83562372270133,-2.144554267312526,-10.567919724203634
Smalt_Dark_Powder_Blue,25.762508197589575,28.882292698818755,-59.09036766207731
Smokey_Topaz,37.705512891928976,36.633929897196964,15.887202006402001
Smoky_Black,3.5287022738480402,0.7245738162807019,2.0135722933765807
Snow,98.64388769270037,1.6543609192998243,0.5920353078530782
Spiro_Disco_Ball,72.77586368678288,-18.863233401316513,-40.557980012506654
Spring_Bud,90.70462376426943,-54.30667270257883,87.16103642902257
Spring_Green,88.47043471564855,-76.90282791076547,47.030443337716
St._PatrickS_Blue,21.386070591511576,26.16876593393905,-46.889874145832245
Steel_Blue,52.46539357569341,-4.080020665768346,-32.1882808278791
Stil_De_Grain_Yellow,87.62018272234182,-2.717797575594205,63.39428988498612
Stizza,31.288095045123022,54.699314321780875,45.135820806005626
Stormcloud,41.540396947168446,-7.525721124095136,-5.0646057427716435
Straw,85.63992291498467,-9.952559267240535,52.976971809579986
Sunglow,84.32339173646477,4.521633445740969,76.35163010016475
Sunset,87.55136707050663,5.75665150872906,28.884047635222853
Tan,74.97576423899038,5.0198800313908105,24.430969373904652
Tangelo,57.51504314694593,63.131854697908054,68.31256636270479
Tangerine,66.25752529304809,35.16761847016359,72.61172993916067
Tangerine_Yellow,84.19973296151005,3.6789024604482745,85.21751786761678
Tango_Pink,61.40633614234024,45.414087607659916,16.168667735426865
Taupe,26.273699617739652,3.419693012723463,8.136046961690525
Taupe_Gray,56.158098566669096,3.0125223777712207,-1.341707744996401
Tea_Green,91.47590747430536,-18.969324572693957,19.80642824310084
Tea_Rose_Orange,67.70598073442288,43.58289236225765,25.749408591913635
Tea_Rose_Rose,82.76125539927901,17.821181775379724,6.819346747000243
Teal,48.254142428068675,-28.848144705149153,-8.473972849656874
Teal_Blue,46.01967920821513,-14.252607637336823,-16.487764971906273
Teal_Green,48.87903789901418,-30.1398705876281,-6.952190839364181
Telemagenta,48.30173729240754,64.14500648471567,-0.5634617158527755
Tenné_Tawny,51.60973666387308,43.58441063199425,61.15145255827428
Terra_Cotta,60.74905961538073,41.594177425662515,32.80184169565998
Thistle,80.07771827572003,13.215455444054614,-9.224821813733431
Thulian_Pink,61.19868337495265,48.816544957684,-6.6813248505877665
Tickle_Me_Pink,70.57340806351831,47.34433255766973,1.3286157505030927
Tiffany_Blue,68.39859796025436,-39.12872805205797,-8.544650686810451
TigerS_Eye,65.92531014296488,24.922757373723346,54.421784494600665
Timberwolf,86.16341827132847,0.4817985706466188,2.948654554387775
Titanium_Yellow,89.28687476863261,-16.58491853132704,88.14231373065871
Tomato,62.20681826357389,57.85066699989066,46.42107106726907
Toolbox,49.78940979050549,23.77322305902496,-43.11387759044221
Topaz,83.9803219452919,10.771504806172672,45.24196781996081
Tractor_Red,53.44996179685275,79.39554354558942,46.55935040632091
Trolley_Grey,53.58501345216902,-0.0014726455530578164,0.0027914514965976522
Tropical_Rain_Forest,43.55073009530591,-34.14165128015806,4.8104187903167395
True_Blue,47.96108731443304,8.146142013340075,-54.896914984140686
Tufts_Blue,51.42681280443527,2.4114950595928164,-41.29073479782879
Tumbleweed,73.58408403701513,14.627317074466962,24.896949631685228
Turkish_Rose,55.52807390270415,28.436532866718544,2.9169921226795736
Turquoise,77.50915507349728,-43.20296855179373,-5.320770911992456
Turquoise_Blue,90.6635596254071,-52.57831679780167,-6.49354338585677
Turquoise_Green,81.21479922969115,-24.262319615300566,11.216748514363317
Tuscan_Red,36.72209033260286,22.178824173998912,9.577549933102214
Twilight_Lavender,39.96680782825724,32.03859884019333,-7.384490574033253
Tyrian_Purple,20.809443662318444,43.87259284955236,-5.978623697270969
Ua_Blue,27.486567831224022,35.594240155568805,-66.56154191745316
Ua_Red,46.012927148350805,72.84346132723496,22.428572031307283
Ube,54.6648081663392,22.941283907367882,-37.02990664417245
Ucla_Blue,44.101687759748586,4.62331168097535,-27.05933584207372
Ucla_Gold,78.17250455390085,16.6277010510833,81.0935424421334
Ufo_Green,74.3427404679855,-59.34363616867866,36.648671890287886
Ultra_Pink,69.36416163158329,72.50309999269294,-46.47897257875393
Ultramarine,17.122328371569203,48.41897555395202,-67.20804344368463
Ultramarine_Blue,48.53123275130811,35.24749545048317,-75.3532506686644
Umber,35.97043235198451,5.772748135815492,8.692920249703706
Unbleached_Silk,90.43175657458029,8.87271728208222,13.667476786449706
United_Nations_Blue,60.28080863699793,6.762831857602903,-47.4982714470624
University_Of_California_Gold,59.47454969975357,9.576557536788656,55.17495751791833
Unmellow_Yellow,97.5279311175164,-18.44126355017972,70.90191358928848
Up_Forest_Green,24.482005353005434,-28.748336148509967,15.867228153495672
Up_Maroon,25.743979175751498,43.55389132491732,29.152798111688337
Upsdell_Red,38.189568385322296,55.53301176468564,32.376155850147306
Urobilin,73.55080600380514,7.342077482865417,71.04551280231495
Usafa_Blue,33.68470434106494,9.094187859709557,-45.57978241774171
Usc_Cardinal,31.288095045123022,54.699314321780875,45.135820806005626
Usc_Gold,84.19973296151005,3.6789024604482745,85.21751786761678
Utah_Crimson,44.535777898818644,70.82619220316083,28.33790536447447
Vanilla,90.79612347527353,-3.8348158631530405,30.068845902173848
Vegas_Gold,72.7712028809694,-5.123591464602062,48.12081846173668
Venetian_Red,42.01737474218033,66.1502712728218,48.53769671949883
Verdigris,66.89018631778718,-32.41535001836582,-6.8313897671674395
Vermilion_Cinnabar,52.37605381317074,61.080583816918946,44.419850531048276
Vermilion_Plochere,55.52019668383976,45.229250467702656,43.60624696140435
Veronica,45.35574346370504,78.73334571508327,-77.38992223296934
Violet,42.85124317415827,84.36894915741445,-90.01343255214356
Violet-Blue,35.57403536575632,27.106013430743648,-58.020777872800956
Violet_Color_Wheel,40.78443824961307,83.09278862390082,-93.49620854437056
Violet_Ryb,34.366362279822475,67.77486661591364,-57.8192582207276
Violet_Web,69.69541331432924,56.354689667794446,-36.805759768205704
Viridian,49.68763981563458,-26.476147929525073,4.948548455481894
Vivid_Auburn,33.331550293800866,44.31282663963526,28.407830282720703
Vivid_Burgundy,35.02122191861938,52.55440070995235,20.393157883228398
Vivid_Cerise,48.72709589503502,73.54812365193769,-6.400938430354031
Vivid_Tangerine,74.95887042988394,32.83417402464228,26.83702401067447
Vivid_Violet,45.0678498326247,85.84751454796834,-86.28467093086654
Warm_Black,24.605965333688033,-18.230836481085532,-5.355200999795285
Waterspout,91.42828045025708,-23.097311339999592,-10.162634220760225
Wenge,37.224170415202515,6.223767774760303,3.6216228697843023
Wheat,89.35169531838764,1.5098359066753053,24.01130352022807
White,100.0,-0.0024549378619953544,0.004653421154054982
White_Smoke,96.53748961423614,-0.002381659863437413,0.004514520127574251
Wild_Blue_Yonder,70.95462623134925,3.6773474820435137,-19.01047250296819
Wild_Strawberry,59.85291854985498,76.54135204177443,-9.880176259023443
Wild_Watermelon,64.25764225921742,56.99952257105423,14.363719421241106
Wine,29.126169403685125,30.35996486610937,9.724936512165227
Wine_Dregs,28.209668919525193,26.994284114014334,-2.4028583413468474
Wisteria,71.36925108674853,25.88436813389139,-24.669357693038442
Wood_Brown,66.14553923322053,8.36593472449726,30.15593512235959
Xanadu,54.08084113235164,-9.798652106594307,5.238446459913515
Yale_Blue,32.88315349631133,8.755288352619017,-43.21474234442905
Yellow,97.13950703971322,-21.55468101695346,94.47812227647825
Yellow-Green,76.5350486230822,-37.98867327119504,66.58655552300272
Yellow_Munsell,82.66827723909178,-3.172534398232729,83.43091530056785
Yellow_Ncs,85.93290351926696,0.10443094885598248,86.4296434012021
Yellow_Orange,77.23937461157901,20.647251501892892,64.45626021734165
Yellow_Process,93.012971828878,-13.857941192367552,91.47731337712158
Yellow_Ryb,96.90054488298132,-20.70206087621651,87.22605601867359
Zaffre,21.30569346392165,51.88066931725316,-75.61081168393817
Zinnwaldite_Brown,10.00725134113529,9.569490246677498,11.889199151743297
